trainNumber	stopOrder	station	arrivalTime	departureTime
G2337/G2340	11	宜春	24420	24540
G2337/G2340	12	南昌西	27060	27420
G2337/G2340	13	抚州东	28980	29100
G2337/G2340	14	鹰潭北	29940	30060
G2337/G2340	15	上饶	31860	32040
G2337/G2340	16	武夷山北	33360	33480
G2337/G2340	17	武夷山东	34260	34380
G2337/G2340	18	建瓯西	35340	35460
G2337/G2340	19	南平北	36420	36780
G2337/G2340	20	福州	39060	0
G2338/G2339	0	福州	0	0
G2338/G2339	1	南平北	2040	2160
G2338/G2339	2	武夷山东	3720	3840
G2338/G2339	3	武夷山北	4620	4740
G2338/G2339	4	五府山	5700	5820
G2338/G2339	5	上饶	6480	6600
G2338/G2339	6	鹰潭北	8400	8520
G2338/G2339	7	抚州东	9360	9480
G2338/G2339	8	南昌西	11040	11280
G2338/G2339	9	宜春	13860	13980
G2338/G2339	10	萍乡北	15060	15240
G2338/G2339	11	长沙南	17280	17700
G2338/G2339	12	株洲西	18600	18900
G2338/G2339	13	衡阳东	20520	20640
G2338/G2339	14	永州	23760	24000
G2338/G2339	15	东安东	25020	25140
G2338/G2339	16	桂林北	28860	29160
G2338/G2339	17	永福南	30960	31080
G2338/G2339	18	柳州	33900	34080
G2338/G2339	19	南宁东	37920	0
G2341/G2344	0	南宁东	0	0
G2341/G2344	1	来宾北	2520	2640
G2341/G2344	2	柳州	4200	4380
G2341/G2344	3	桂林北	8820	9000
G2341/G2344	4	兴安北	10500	10620
G2341/G2344	5	全州南	11880	12000
G2341/G2344	6	东安东	13380	13500
G2341/G2344	7	永州	14520	14760
G2341/G2344	8	祁东	16320	16440
G2341/G2344	9	衡阳东	18180	18480
G2341/G2344	10	株洲西	20100	20460
G2341/G2344	11	长沙南	21660	22260
G2341/G2344	12	萍乡北	24000	24360
G2341/G2344	13	新余北	26040	26160
G2341/G2344	14	南昌西	28140	28440
G2341/G2344	15	鹰潭北	30540	30660
G2341/G2344	16	上饶	32220	32460
G2341/G2344	17	江山	33780	33900
G2341/G2344	18	衢州	34560	34680
G2341/G2344	19	金华	36000	36120
G2341/G2344	20	武义北	37200	37800
G2341/G2344	21	永康南	38520	38640
G2341/G2344	22	缙云西	39240	39360
G2341/G2344	23	温州南	42120	43200
G2341/G2344	24	乐清	44100	44220
G2341/G2344	25	温岭	45660	45780
G2341/G2344	26	台州	46440	46560
G2341/G2344	27	宁波	49980	0
G2342/G2343	0	宁波	0	0
G2342/G2343	1	三门县	2340	2460
G2342/G2343	2	台州	3600	3720
G2342/G2343	3	温岭	4380	4500
G2342/G2343	4	雁荡山	5160	5280
G2342/G2343	5	乐清	6300	6480
G2342/G2343	6	温州南	7440	8340
G2342/G2343	7	青田	9480	9600
G2342/G2343	8	丽水	10740	10860
G2342/G2343	9	缙云西	11640	11760
G2342/G2343	10	武义北	12960	13080
G2342/G2343	11	金华南	13740	13860
G2342/G2343	12	金华	14520	14640
G2342/G2343	13	上饶	17640	17760
G2342/G2343	14	鹰潭北	19320	19440
G2342/G2343	15	南昌西	21540	21780
G2342/G2343	16	新余北	23700	23820
G2342/G2343	17	萍乡北	25500	25620
G2342/G2343	18	长沙南	27720	28260
G2342/G2343	19	衡阳东	30480	30720
G2342/G2343	20	祁东	32400	32520
G2342/G2343	21	祁阳	33360	33480
G2342/G2343	22	永州	34560	34800
G2342/G2343	23	东安东	35820	35940
G2342/G2343	24	全州南	37320	37440
G2342/G2343	25	兴安北	38700	38820
G2342/G2343	26	桂林北	40380	40560
G2342/G2343	27	柳州	44880	45060
G2342/G2343	28	来宾北	46560	46680
G2342/G2343	29	南宁东	49260	0
G2345/G2348	0	长沙南	0	0
G2345/G2348	1	萍乡北	1740	1860
G2345/G2348	2	宜春	2940	3060
G2345/G2348	3	新余北	3960	4080
G2345/G2348	4	南昌西	6000	6240
G2345/G2348	5	鹰潭北	8340	8460
G2345/G2348	6	弋阳	9300	9420
G2345/G2348	7	上饶	10440	10800
G2345/G2348	8	玉山南	11580	11940
G2345/G2348	9	金华	14100	14220
G2345/G2348	10	义乌	15180	15300
G2345/G2348	11	杭州东	17340	18360
G2345/G2348	12	绍兴北	19440	19620
G2345/G2348	13	余姚北	20700	21660
G2345/G2348	14	宁波	22800	0
G2346/G2347	0	宁波	0	0
G2346/G2347	1	绍兴北	1980	2400
G2346/G2347	2	杭州东	3480	5160
G2346/G2347	3	诸暨	6600	6900
G2346/G2347	4	金华	8400	8580
G2346/G2347	5	龙游	9480	9600
G2346/G2347	6	玉山南	11160	11280
G2346/G2347	7	上饶	12000	12120
G2346/G2347	8	鹰潭北	13680	13800
G2346/G2347	9	南昌西	15900	16140
G2346/G2347	10	高安	17100	17220
G2346/G2347	11	宜春	19080	19200
G2346/G2347	12	长沙南	21840	0
G2355/G2358	0	南昌西	0	0
G2355/G2358	1	进贤南	1080	1200
G2355/G2358	2	抚州东	1920	2040
G2355/G2358	3	鹰潭北	2880	3000
G2355/G2358	4	江山	5520	5940
G2355/G2358	5	衢州	6600	6720
G2355/G2358	6	金华南	8340	8460
G2355/G2358	7	武义北	9120	9240
G2355/G2358	8	永康南	9960	10080
G2355/G2358	9	丽水	11220	11460
G2355/G2358	10	温州南	13620	14940
G2355/G2358	11	永嘉	15540	15960
G2355/G2358	12	乐清	16560	16740
G2355/G2358	13	台州	18660	18780
G2355/G2358	14	临海	19440	19560
G2355/G2358	15	宁波	22440	0
G2356/G2357	0	宁波	0	0
G2356/G2357	1	台州	3240	3360
G2356/G2357	2	温岭	4020	4140
G2356/G2357	3	雁荡山	4800	4920
G2356/G2357	4	乐清	5940	6840
G2356/G2357	5	温州南	7800	8700
G2356/G2357	6	青田	9840	9960
G2356/G2357	7	丽水	11100	11220
G2356/G2357	8	缙云西	12000	12180
G2356/G2357	9	武义北	13260	13440
G2356/G2357	10	金华南	14160	14340
G2356/G2357	11	金华	15060	15180
G2356/G2357	12	龙游	16080	16200
G2356/G2357	13	衢州	16860	16980
G2356/G2357	14	上饶	18600	18720
G2356/G2357	15	南昌	22560	0
G2361/G2364	0	贵阳北	0	0
G2361/G2364	1	三穗	3480	3600
G2361/G2364	2	新晃西	4740	4860
G2361/G2364	3	怀化南	6360	6540
G2361/G2364	4	溆浦南	7740	7860
G2361/G2364	5	娄底南	10020	10140
G2361/G2364	6	韶山南	11220	11340
G2361/G2364	7	长沙南	12600	12840
G2361/G2364	8	萍乡北	14640	14760
G2361/G2364	9	新余北	16440	16560
G2361/G2364	10	南昌西	18480	18780
G2361/G2364	11	鹰潭北	20880	21000
G2361/G2364	12	上饶	22560	22680
G2361/G2364	13	江山	24060	24240
G2361/G2364	14	龙游	25260	25380
G2361/G2364	15	金华	26280	26400
G2361/G2364	16	金华南	27180	27300
G2361/G2364	17	武义北	27960	28140
G2361/G2364	18	丽水	29820	29940
G2361/G2364	19	温州南	32100	33840
G2361/G2364	20	永嘉	34380	34500
G2361/G2364	21	雁荡山	35820	35940
G2361/G2364	22	台州	37020	37140
G2361/G2364	23	三门县	38280	38400
G2361/G2364	24	宁波	40800	0
G2362/G2363	0	宁波	0	0
G2362/G2363	1	奉化	1020	1140
G2362/G2363	2	台州	3600	3720
G2362/G2363	3	乐清	5640	5760
G2362/G2363	4	温州南	6660	7860
G2362/G2363	5	丽水	9960	10080
G2362/G2363	6	缙云西	10860	10980
G2362/G2363	7	金华南	12480	12600
G2362/G2363	8	衢州	14280	14400
G2362/G2363	9	江山	15120	15240
G2362/G2363	10	上饶	16440	16740
G2362/G2363	11	弋阳	17820	17940
G2362/G2363	12	鹰潭北	18720	18840
G2362/G2363	13	进贤南	20160	20280
G2362/G2363	14	南昌西	21360	21540
G2362/G2363	15	新余北	23460	23580
G2362/G2363	16	宜春	24480	24600
G2362/G2363	17	萍乡北	25680	25800
G2362/G2363	18	长沙南	27660	27960
G2362/G2363	19	韶山南	29340	29460
G2362/G2363	20	娄底南	30480	30600
G2362/G2363	21	溆浦南	32760	32880
G2362/G2363	22	怀化南	34140	34320
G2362/G2363	23	铜仁南	36000	36120
G2362/G2363	24	凯里南	38220	38340
G2362/G2363	25	贵阳北	40680	0
G2365	0	上海虹桥	0	0
G2365	1	松江南	840	960
G2365	2	嘉兴南	2040	2160
G2365	3	海宁西	3060	3180
G2365	4	杭州东	3960	4080
G2365	5	义乌	6000	6120
G2365	6	金华	7080	7260
G2365	7	上饶	9960	10560
G2365	8	鹰潭北	12120	12240
G2365	9	南昌西	14340	14640
G2365	10	宜春	17160	17580
G2365	11	萍乡北	18660	18780
G2365	12	醴陵东	19500	19860
G2365	13	长沙南	21300	21600
G2365	14	娄底南	23700	23820
G2365	15	双峰北	24540	24660
G2365	16	邵东	25920	26040
G2365	17	邵阳	27000	0
G2366	0	邵阳	0	0
G2366	1	邵东	900	1020
G2366	2	双峰北	2280	2400
G2366	3	娄底南	3000	3180
G2366	4	湘潭北	4740	5100
G2366	5	长沙南	5880	6420
G2366	6	萍乡北	8160	8280
G2366	7	宜春	9360	9480
G2366	8	新余北	10380	10500
G2366	9	高安	11820	11940
G2366	10	南昌西	12840	13020
G2366	11	鹰潭北	15060	15180
G2366	12	上饶	16740	16920
G2366	13	玉山南	17700	17820
G2366	14	衢州	19020	19140
G2366	15	金华	20400	20580
G2366	16	义乌	21540	21660
G2366	17	杭州东	23640	23940
G2366	18	嘉兴南	25380	25500
G2366	19	上海虹桥	27120	0
G2369/G2372	0	厦门北	0	0
G2369/G2372	1	漳州	1140	1260
G2369/G2372	2	龙岩	3780	4020
G2369/G2372	3	永安南	6780	6900
G2369/G2372	4	三明	7860	7980
G2369/G2372	5	延平西	9540	9660
G2369/G2372	6	武夷山东	11580	11700
G2369/G2372	7	上饶	13440	13560
G2369/G2372	8	鹰潭北	15420	15540
G2369/G2372	9	南昌西	17640	17940
G2369/G2372	10	宜春	20460	20580
G2369/G2372	11	萍乡北	21720	21900
G2369/G2372	12	长沙南	23940	24180
G2369/G2372	13	娄底南	26280	26400
G2369/G2372	14	溆浦南	28560	28680
G2369/G2372	15	怀化南	29940	30120
G2369/G2372	16	芷江	30840	31200
G2369/G2372	17	贵阳东	36000	36300
G2369/G2372	18	重庆西	43740	43980
G2369/G2372	19	资中北	46860	47040
G2369/G2372	20	资阳北	47880	48000
G2369/G2372	21	成都东	49500	0
G2370/G2371	0	成都东	0	0
G2370/G2371	1	永川东	3540	3660
G2370/G2371	2	重庆西	5040	5340
G2370/G2371	3	遵义	10020	10140
G2370/G2371	4	贵阳东	13020	13440
G2370/G2371	5	铜仁南	17340	17460
G2370/G2371	6	怀化南	19200	19380
G2370/G2371	7	新化南	21360	21480
G2370/G2371	8	娄底南	22860	22980
G2370/G2371	9	湘潭北	24540	24660
G2370/G2371	10	长沙南	25440	25680
G2370/G2371	11	萍乡北	27420	27540
G2370/G2371	12	新余北	29220	29340
G2370/G2371	13	南昌西	31260	31440
G2370/G2371	14	鹰潭北	33540	33660
G2370/G2371	15	上饶	35460	35580
G2370/G2371	16	武夷山东	37380	37500
G2370/G2371	17	延平西	39360	39480
G2370/G2371	18	三明	40980	41100
G2370/G2371	19	永安南	42120	42240
G2370/G2371	20	双洋	43140	43260
G2370/G2371	21	漳平西	44160	44280
G2370/G2371	22	龙岩	45660	45900
G2370/G2371	23	漳州	48540	48660
G2370/G2371	24	厦门北	49800	0
G2379	0	杭州东	0	0
G2379	1	富阳	1380	1500
G2379	2	桐庐	2340	2460
G2379	3	千岛湖	3780	3900
G2379	4	绩溪北	5280	5400
G2379	5	歙县北	6120	6240
G2379	6	黄山北	6780	7080
G2379	7	婺源	8340	8460
G2379	8	德兴	9180	9300
G2379	9	上饶	10320	10440
G2379	10	五府山	11160	11280
G2379	11	武夷山北	12180	12360
G2379	12	延平西	14820	14940
G2379	13	三明北	15900	16020
G2379	14	永安南	17580	17700
G2379	15	龙岩	20400	20640
G2379	16	南靖	22560	22680
G2379	17	漳州	23700	23820
G2379	18	厦门北	24960	0
G2380	0	厦门北	0	0
G2380	1	龙岩	3420	3660
G2380	2	三明	7140	7320
G2380	3	武夷山东	10560	10680
G2380	4	上饶	12420	12660
G2380	5	德兴	13680	13920
G2380	6	婺源	14640	14820
G2380	7	黄山北	16200	16560
G2380	8	千岛湖	18660	18780
G2380	9	桐庐	20040	20160
G2380	10	杭州东	22140	0
G2381	0	杭州东	0	0
G2381	1	富阳	1320	1440
G2381	2	桐庐	2280	2400
G2381	3	千岛湖	3720	3840
G2381	4	绩溪北	5280	5700
G2381	5	黄山北	6660	6900
G2381	6	婺源	8160	9420
G2381	7	景德镇北	11100	11220
G2381	8	鄱阳	12300	12420
G2381	9	九江	15240	15480
G2381	10	庐山	16140	16260
G2381	11	德安	17160	17280
G2381	12	永修	18120	18240
G2381	13	南昌西	19500	0
G2382	0	南昌西	0	0
G2382	1	共青城	1680	1800
G2382	2	庐山	2880	3000
G2382	3	九江	3900	4140
G2382	4	湖口	5220	5340
G2382	5	都昌	6300	6420
G2382	6	鄱阳	7800	7920
G2382	7	景德镇北	9060	9240
G2382	8	婺源	10920	12240
G2382	9	黄山北	13620	13860
G2382	10	绩溪北	14820	15000
G2382	11	千岛湖	16380	16560
G2382	12	建德	17280	17520
G2382	13	富阳	18960	19080
G2382	14	杭州东	20460	0
G2385	0	杭州东	0	0
G2385	1	富阳	1320	1440
G2385	2	桐庐	2280	2400
G2385	3	建德	3240	3360
G2385	4	千岛湖	4020	4140
G2385	5	绩溪北	5580	5700
G2385	6	歙县北	6420	6540
G2385	7	黄山北	7020	7200
G2385	8	婺源	8520	8640
G2385	9	上饶	10020	10140
G2385	10	武夷山东	11940	12060
G2385	11	延平西	13980	14100
G2385	12	三明	15720	15840
G2385	13	双洋	17460	17580
G2385	14	漳平西	18480	18600
G2385	15	雁石南	19260	19380
G2385	16	龙岩	20340	20580
G2385	17	厦门北	24060	0
G2386	0	厦门北	0	0
G2386	1	漳州	1140	1320
G2386	2	南靖	2340	2460
G2386	3	龙岩	4320	4740
G2386	4	漳平西	6180	6300
G2386	5	永安南	7860	7980
G2386	6	三明	8940	9060
G2386	7	三明北	9840	9960
G2386	8	延平西	10980	11100
G2386	9	武夷山东	13020	13200
G2386	10	上饶	15000	15120
G2386	11	黄山北	17580	17760
G2386	12	绩溪北	18720	18840
G2386	13	千岛湖	20280	20400
G2386	14	建德	21120	21240
G2386	15	桐庐	22020	22140
G2386	16	杭州东	24240	0
G2387/G2390	0	西安北	0	0
G2387/G2390	1	三门峡南	3060	3180
G2387/G2390	2	洛阳龙门	5040	5220
G2387/G2390	3	郑州西	6720	6840
G2387/G2390	4	郑州	7740	7980
G2387/G2390	5	许昌东	9960	10140
G2387/G2390	6	漯河西	11100	11280
G2387/G2390	7	驻马店西	12360	12540
G2387/G2390	8	明港东	13560	14520
G2387/G2390	9	信阳东	15360	15720
G2387/G2390	10	孝感北	16800	17220
G2387/G2390	11	武汉	19080	19320
G2387/G2390	12	葛店南	20460	21300
G2387/G2390	13	大冶北	22860	22980
G2387/G2390	14	阳新	23880	24000
G2387/G2390	15	九江	26280	26520
G2387/G2390	16	湖口	27600	27720
G2387/G2390	17	都昌	28740	28860
G2387/G2390	18	鄱阳	30120	30240
G2387/G2390	19	景德镇北	31260	31500
G2387/G2390	20	婺源	33180	34500
G2387/G2390	21	黄山北	35820	35940
G2387/G2390	22	绩溪北	36960	37080
G2387/G2390	23	千岛湖	38460	38580
G2387/G2390	24	桐庐	39840	39960
G2387/G2390	25	富阳	40800	40920
G2387/G2390	26	杭州东	42360	0
G2391/G2394	0	绩溪北	0	0
G2391/G2394	1	黄山北	840	1080
G2391/G2394	2	婺源	2520	3960
G2391/G2394	3	景德镇北	5580	5700
G2391/G2394	4	鄱阳	6840	6960
G2391/G2394	5	都昌	8220	8340
G2391/G2394	6	湖口	9300	9420
G2391/G2394	7	九江	10500	10860
G2391/G2394	8	枫林	12480	13320
G2391/G2394	9	阳新	14040	14160
G2391/G2394	10	大冶北	15000	15120
G2391/G2394	11	武汉	17280	17700
G2391/G2394	12	信阳东	20280	20400
G2391/G2394	13	漯河西	22740	22860
G2391/G2394	14	许昌东	23880	24000
G2391/G2394	15	郑州东	25320	0
G2392/G2393	0	郑州东	0	0
G2392/G2393	1	驻马店西	2940	3060
G2392/G2393	2	信阳东	4560	4680
G2392/G2393	3	孝感北	5760	5880
G2392/G2393	4	武汉	7740	8040
G2392/G2393	5	葛店南	9060	9780
G2392/G2393	6	鄂州	10440	10680
G2392/G2393	7	黄石北	11340	11520
G2392/G2393	8	大冶北	12000	12180
G2392/G2393	9	阳新	13080	13440
G2392/G2393	10	枫林	14160	15660
G2392/G2393	11	九江	17640	17880
G2392/G2393	12	湖口	18960	19080
G2392/G2393	13	都昌	20160	20280
G2392/G2393	14	鄱阳	21600	21720
G2392/G2393	15	景德镇北	22740	22920
G2392/G2393	16	婺源	24660	25920
G2392/G2393	17	黄山北	27360	27600
G2392/G2393	18	绩溪北	28440	0
G2395/G2398	0	杭州东	0	0
G2395/G2398	1	富阳	1560	1680
G2395/G2398	2	桐庐	2520	2640
G2395/G2398	3	建德	3480	3600
G2395/G2398	4	千岛湖	4260	4380
G2395/G2398	5	绩溪北	5820	6000
G2395/G2398	6	歙县北	6840	7260
G2395/G2398	7	黄山北	7800	8100
G2395/G2398	8	婺源	9360	10560
G2395/G2398	9	景德镇北	12180	12300
G2395/G2398	10	鄱阳	13440	13560
G2395/G2398	11	都昌	14820	14940
G2395/G2398	12	湖口	15900	16020
G2395/G2398	13	九江	17100	17340
G2395/G2398	14	瑞昌西	18660	18780
G2395/G2398	15	枫林	19440	20340
G2395/G2398	16	阳新	21180	21420
G2395/G2398	17	白沙铺	22020	22800
G2395/G2398	18	大冶北	23340	23460
G2395/G2398	19	黄石北	23880	24000
G2395/G2398	20	鄂州	24720	24840
G2395/G2398	21	武汉	26460	27120
G2395/G2398	22	驻马店西	31080	31200
G2395/G2398	23	漯河西	32280	32400
G2395/G2398	24	郑州东	34380	0
G2396/G2397	0	郑州东	0	0
G2396/G2397	1	许昌东	1320	1680
G2396/G2397	2	漯河西	2640	2760
G2396/G2397	3	驻马店西	3840	4140
G2396/G2397	4	信阳东	5640	5760
G2396/G2397	5	武汉	8400	8760
G2396/G2397	6	鄂州	10200	10320
G2396/G2397	7	黄石北	10980	11160
G2396/G2397	8	枫林	13020	13560
G2396/G2397	9	九江	15480	15720
G2396/G2397	10	鄱阳	18540	18660
G2396/G2397	11	景德镇北	19680	19800
G2396/G2397	12	婺源	21480	23100
G2396/G2397	13	黄山北	24600	24900
G2396/G2397	14	绩溪北	25860	25980
G2396/G2397	15	千岛湖	27360	27480
G2396/G2397	16	建德	28200	28380
G2396/G2397	17	富阳	29760	29940
G2396/G2397	18	杭州东	31380	0
G2601/G2604	0	沈阳北	0	0
G2601/G2604	1	盘锦北	3780	3900
G2601/G2604	2	山海关	8880	9060
G2601/G2604	3	秦皇岛	9900	10080
G2601/G2604	4	唐山	12360	12660
G2601/G2604	5	天津西	14820	15300
G2601/G2604	6	石家庄	21180	21360
G2601/G2604	7	太原南	26460	0
G2602/G2603	0	太原南	0	0
G2602/G2603	1	石家庄	4860	5040
G2602/G2603	2	保定东	7200	7740
G2602/G2603	3	白洋淀	8640	9060
G2602/G2603	4	霸州西	10080	10380
G2602/G2603	5	天津西	12060	12180
G2602/G2603	6	唐山	14400	14640
G2602/G2603	7	北戴河	16500	16620
G2602/G2603	8	秦皇岛	17280	17400
G2602/G2603	9	山海关	18240	18420
G2602/G2603	10	葫芦岛北	21000	21060
G2602/G2603	11	锦州南	22080	22140
G2602/G2603	12	台安	24600	24660
G2602/G2603	13	沈阳北	27000	0
G2605/G2608	0	秦皇岛	0	0
G2605/G2608	1	北戴河	660	1020
G2605/G2608	2	滦河	2100	2220
G2605/G2608	3	唐山	3300	3420
G2605/G2608	4	滨海西	4620	4740
G2605/G2608	5	天津	5760	5940
G2605/G2608	6	天津西	6420	6720
G2605/G2608	7	胜芳	7740	7860
G2605/G2608	8	白沟	9300	9420
G2605/G2608	9	保定东	11040	11160
G2605/G2608	10	石家庄	13320	13500
G2605/G2608	11	阳泉北	15900	16080
G2605/G2608	12	太原南	18840	0
G2606/G2607	0	太原南	0	0
G2606/G2607	1	石家庄	4980	6360
G2606/G2607	2	保定东	8460	8580
G2606/G2607	3	白洋淀	9480	9600
G2606/G2607	4	霸州西	10680	10920
G2606/G2607	5	胜芳	11880	12000
G2606/G2607	6	天津西	12960	13320
G2606/G2607	7	滨海西	14640	14880
G2606/G2607	8	滨海北	15420	15600
G2606/G2607	9	唐山	16560	16800
G2606/G2607	10	滦河	17880	18120
G2606/G2607	11	秦皇岛	19620	0
G2609	0	天津西	0	0
G2609	1	白沟	2160	2280
G2609	2	白洋淀	2940	3060
G2609	3	定州东	5040	5340
G2609	4	石家庄	6720	6900
G2609	5	阳泉北	9360	9960
G2609	6	太原南	12960	0
G2610	0	太原南	0	0
G2610	1	阳泉北	2760	2940
G2610	2	石家庄	5340	5880
G2610	3	白洋淀	8580	8760
G2610	4	白沟	9420	9540
G2610	5	霸州西	10200	10320
G2610	6	胜芳	11280	11460
G2610	7	天津西	12540	0
G2621/G2624	0	运城北	0	0
G2621/G2624	1	闻喜西	840	960
G2621/G2624	2	侯马西	1800	1920
G2621/G2624	3	临汾西	3120	3240
G2621/G2624	4	霍州东	4680	4800
G2621/G2624	5	介休东	6120	6240
G2621/G2624	6	太原南	8400	9060
G2621/G2624	7	阳泉北	11880	12000
G2621/G2624	8	石家庄	14340	15120
G2621/G2624	9	石家庄东	16020	16260
G2621/G2624	10	辛集南	17460	17580
G2621/G2624	11	衡水北	18540	18720
G2621/G2624	12	景州	19680	19860
G2621/G2624	13	德州东	20820	20940
G2621/G2624	14	平原东	21600	21720
G2621/G2624	15	禹城东	22320	22440
G2621/G2624	16	济南东	23700	24000
G2621/G2624	17	章丘北	24720	24840
G2621/G2624	18	淄博北	25740	25860
G2621/G2624	19	临淄北	26520	26640
G2621/G2624	20	青州市北	27240	27360
G2621/G2624	21	潍坊北	28320	28440
G2621/G2624	22	高密北	29580	29700
G2621/G2624	23	青岛北	31620	0
G2622/G2623	0	青岛北	0	0
G2622/G2623	1	胶州北	1440	1560
G2622/G2623	2	潍坊北	3120	3300
G2622/G2623	3	青州市北	4260	4380
G2622/G2623	4	淄博北	5340	5520
G2622/G2623	5	邹平	6180	6300
G2622/G2623	6	济南东	7320	7620
G2622/G2623	7	禹城东	8880	9000
G2622/G2623	8	德州东	9960	10140
G2622/G2623	9	衡水北	11760	12000
G2622/G2623	10	石家庄	14340	15600
G2622/G2623	11	太原南	20640	21720
G2622/G2623	12	太谷西	22860	22980
G2622/G2623	13	介休东	24300	24420
G2622/G2623	14	临汾西	26820	26940
G2622/G2623	15	侯马西	28140	28260
G2622/G2623	16	运城北	29640	0
G2625/G2628	0	大连北	0	0
G2625/G2628	1	鲅鱼圈	2460	2520
G2625/G2628	2	营口东	3600	4140
G2625/G2628	3	盘锦	5760	5880
G2625/G2628	4	锦州南	7980	8100
G2625/G2628	5	山海关	11400	11580
G2625/G2628	6	秦皇岛	12420	12720
G2625/G2628	7	唐山	15000	15120
G2625/G2628	8	天津西	17220	17460
G2625/G2628	9	霸州西	19260	19380
G2625/G2628	10	白洋淀	20400	20700
G2625/G2628	11	保定东	21600	21720
G2625/G2628	12	石家庄	23880	24060
G2625/G2628	13	高邑西	24960	25320
G2625/G2628	14	邯郸东	27060	27300
G2625/G2628	15	鹤壁东	28920	29040
G2625/G2628	16	新乡东	30000	30120
G2625/G2628	17	郑州东	31380	31620
G2625/G2628	18	许昌东	32940	33060
G2625/G2628	19	漯河西	34020	34140
G2625/G2628	20	驻马店西	35220	35340
G2625/G2628	21	信阳东	36840	36960
G2625/G2628	22	武汉	39660	0
G2626/G2627	0	武汉	0	0
G2626/G2627	1	信阳东	2580	2700
G2626/G2627	2	驻马店西	4200	4320
G2626/G2627	3	漯河西	5400	5520
G2626/G2627	4	许昌东	6540	6660
G2626/G2627	5	郑州东	8040	8400
G2626/G2627	6	新乡东	9660	9780
G2626/G2627	7	安阳东	11280	11400
G2626/G2627	8	邯郸东	12480	12900
G2626/G2627	9	石家庄	15240	15360
G2626/G2627	10	正定机场	16200	16320
G2626/G2627	11	霸州西	19380	19500
G2626/G2627	12	天津西	21180	21480
G2626/G2627	13	天津	21960	22140
G2626/G2627	14	唐山	24060	24240
G2626/G2627	15	滦河	25320	25860
G2626/G2627	16	秦皇岛	27300	27540
G2626/G2627	17	山海关	28440	28980
G2626/G2627	18	绥中北	30420	30480
G2626/G2627	19	锦州南	32580	32640
G2626/G2627	20	盘锦	34800	34860
G2626/G2627	21	营口东	36420	36540
G2626/G2627	22	鲅鱼圈	37560	37680
G2626/G2627	23	大连北	40080	0
G2629/G2632	0	连云港	0	0
G2629/G2632	1	赣榆	960	1080
G2629/G2632	2	岚山西	2160	2340
G2629/G2632	3	日照西	3180	3540
G2629/G2632	4	董家口	4800	5040
G2629/G2632	5	青岛西	6120	6360
G2629/G2632	6	高密北	8520	8640
G2629/G2632	7	潍坊北	9780	9900
G2629/G2632	8	青州市北	10860	10980
G2629/G2632	9	临淄北	11580	11700
G2629/G2632	10	淄博北	12360	12480
G2629/G2632	11	章丘北	13380	13500
G2629/G2632	12	济南东	14280	14640
G2629/G2632	13	平原东	16260	16560
G2629/G2632	14	德州东	17340	17640
G2629/G2632	15	天津西	20940	22020
G2629/G2632	16	滨海西	23460	23940
G2629/G2632	17	唐山	25140	25500
G2629/G2632	18	北戴河	27360	27480
G2629/G2632	19	秦皇岛	28140	28380
