idHotel	name	description	price	id	guest_capacity	room_type
4718	标准间	标准间，简洁整洁，设施完备，高性价比之选。	274	11750	2	STANDARD
4718	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	483	11751	3	SUITE
4719	标准间	标准间，简洁整洁，设施完备，高性价比之选。	298	11752	2	STANDARD
4719	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	451	11753	2	DOUBLE
4720	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	736	11754	3	SUITE
4720	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	277	11755	2	DOUBLE
4721	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	843	11756	3	SUITE
4721	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	468	11757	2	DOUBLE
4721	标准间	标准间，简洁整洁，设施完备，高性价比之选。	246	11758	2	STANDARD
4722	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	319	11759	2	DOUBLE
4722	标准间	标准间，简洁整洁，设施完备，高性价比之选。	282	11760	2	STANDARD
4723	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	376	11761	2	DOUBLE
4723	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	740	11762	3	SUITE
4723	标准间	标准间，简洁整洁，设施完备，高性价比之选。	252	11763	2	STANDARD
4724	标准间	标准间，简洁整洁，设施完备，高性价比之选。	216	11764	2	STANDARD
4724	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	877	11765	3	SUITE
4724	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	329	11766	2	DOUBLE
4725	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	823	11767	3	SUITE
4725	标准间	标准间，简洁整洁，设施完备，高性价比之选。	216	11768	2	STANDARD
4725	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	338	11769	2	DOUBLE
4726	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	856	11770	3	SUITE
4726	标准间	标准间，简洁整洁，设施完备，高性价比之选。	276	11771	2	STANDARD
4727	标准间	标准间，简洁整洁，设施完备，高性价比之选。	193	11772	2	STANDARD
4727	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	843	11773	3	SUITE
4727	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	367	11774	2	DOUBLE
4728	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	619	11775	3	SUITE
4728	标准间	标准间，简洁整洁，设施完备，高性价比之选。	245	11776	2	STANDARD
4728	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	456	11777	2	DOUBLE
4729	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	401	11778	2	DOUBLE
4729	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	708	11779	3	SUITE
4730	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	500	11780	3	SUITE
4730	标准间	标准间，简洁整洁，设施完备，高性价比之选。	295	11781	2	STANDARD
4731	标准间	标准间，简洁整洁，设施完备，高性价比之选。	293	11782	2	STANDARD
4731	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	499	11783	3	SUITE
4732	标准间	标准间，简洁整洁，设施完备，高性价比之选。	195	11784	2	STANDARD
4732	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	611	11785	3	SUITE
4732	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	448	11786	2	DOUBLE
4733	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	400	11787	2	DOUBLE
4733	标准间	标准间，简洁整洁，设施完备，高性价比之选。	248	11788	2	STANDARD
4734	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	841	11789	3	SUITE
4734	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	315	11790	2	DOUBLE
4734	标准间	标准间，简洁整洁，设施完备，高性价比之选。	297	11791	2	STANDARD
4735	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	593	11792	3	SUITE
4735	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	442	11793	2	DOUBLE
4736	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	646	11794	3	SUITE
4736	标准间	标准间，简洁整洁，设施完备，高性价比之选。	226	11795	2	STANDARD
4737	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	432	11796	2	DOUBLE
4737	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	700	11797	3	SUITE
4737	标准间	标准间，简洁整洁，设施完备，高性价比之选。	248	11798	2	STANDARD
4738	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	652	11799	3	SUITE
4738	标准间	标准间，简洁整洁，设施完备，高性价比之选。	298	11800	2	STANDARD
4738	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	398	11801	2	DOUBLE
4739	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	691	11802	3	SUITE
4739	标准间	标准间，简洁整洁，设施完备，高性价比之选。	198	11803	2	STANDARD
4739	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	461	11804	2	DOUBLE
4740	标准间	标准间，简洁整洁，设施完备，高性价比之选。	223	11805	2	STANDARD
4740	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	692	11806	3	SUITE
4740	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	348	11807	2	DOUBLE
4741	标准间	标准间，简洁整洁，设施完备，高性价比之选。	256	11808	2	STANDARD
4741	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	602	11809	3	SUITE
4742	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	693	11810	3	SUITE
4742	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	469	11811	2	DOUBLE
4742	标准间	标准间，简洁整洁，设施完备，高性价比之选。	257	11812	2	STANDARD
4743	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	467	11813	2	DOUBLE
4743	标准间	标准间，简洁整洁，设施完备，高性价比之选。	193	11814	2	STANDARD
4743	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	674	11815	3	SUITE
4744	标准间	标准间，简洁整洁，设施完备，高性价比之选。	202	11816	2	STANDARD
4744	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	337	11817	2	DOUBLE
4744	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	569	11818	3	SUITE
4745	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	807	11819	3	SUITE
4745	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	371	11820	2	DOUBLE
4746	标准间	标准间，简洁整洁，设施完备，高性价比之选。	238	11821	2	STANDARD
4746	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	414	11822	2	DOUBLE
4746	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	789	11823	3	SUITE
4747	标准间	标准间，简洁整洁，设施完备，高性价比之选。	291	11824	2	STANDARD
4747	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	705	11825	3	SUITE
4748	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	495	11826	3	SUITE
4748	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	359	11827	2	DOUBLE
4749	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	646	11828	3	SUITE
4749	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	391	11829	2	DOUBLE
4749	标准间	标准间，简洁整洁，设施完备，高性价比之选。	299	11830	2	STANDARD
4750	标准间	标准间，简洁整洁，设施完备，高性价比之选。	200	11831	2	STANDARD
4750	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	829	11832	3	SUITE
4750	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	464	11833	2	DOUBLE
4751	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	281	11834	2	DOUBLE
4751	标准间	标准间，简洁整洁，设施完备，高性价比之选。	231	11835	2	STANDARD
4752	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	431	11836	2	DOUBLE
4752	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	857	11837	3	SUITE
4753	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	435	11838	2	DOUBLE
4753	标准间	标准间，简洁整洁，设施完备，高性价比之选。	282	11839	2	STANDARD
4753	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	831	11840	3	SUITE
4754	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	772	11841	3	SUITE
4754	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	330	11842	2	DOUBLE
4755	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	446	11843	2	DOUBLE
4755	标准间	标准间，简洁整洁，设施完备，高性价比之选。	272	11844	2	STANDARD
4755	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	556	11845	3	SUITE
4756	标准间	标准间，简洁整洁，设施完备，高性价比之选。	251	11846	2	STANDARD
4756	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	842	11847	3	SUITE
4756	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	329	11848	2	DOUBLE
4757	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	385	11849	2	DOUBLE
4757	标准间	标准间，简洁整洁，设施完备，高性价比之选。	246	11850	2	STANDARD
4758	标准间	标准间，简洁整洁，设施完备，高性价比之选。	204	11851	2	STANDARD
4758	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	847	11852	3	SUITE
4758	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	424	11853	2	DOUBLE
4759	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	409	11854	2	DOUBLE
4759	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	784	11855	3	SUITE
4759	标准间	标准间，简洁整洁，设施完备，高性价比之选。	312	11856	2	STANDARD
4760	标准间	标准间，简洁整洁，设施完备，高性价比之选。	286	11857	2	STANDARD
4760	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	817	11858	3	SUITE
4760	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	352	11859	2	DOUBLE
4761	标准间	标准间，简洁整洁，设施完备，高性价比之选。	272	11860	2	STANDARD
4761	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	490	11861	3	SUITE
4761	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	472	11862	2	DOUBLE
4762	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	580	11863	3	SUITE
4762	标准间	标准间，简洁整洁，设施完备，高性价比之选。	307	11864	2	STANDARD
4762	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	347	11865	2	DOUBLE
4763	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	591	11866	3	SUITE
4763	标准间	标准间，简洁整洁，设施完备，高性价比之选。	307	11867	2	STANDARD
4763	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	458	11868	2	DOUBLE
4764	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	815	11869	3	SUITE
4764	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	325	11870	2	DOUBLE
4764	标准间	标准间，简洁整洁，设施完备，高性价比之选。	300	11871	2	STANDARD
4765	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	729	11872	3	SUITE
4765	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	432	11873	2	DOUBLE
4765	标准间	标准间，简洁整洁，设施完备，高性价比之选。	181	11874	2	STANDARD
4766	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	586	11875	3	SUITE
4766	标准间	标准间，简洁整洁，设施完备，高性价比之选。	225	11876	2	STANDARD
4767	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	330	11877	2	DOUBLE
4767	标准间	标准间，简洁整洁，设施完备，高性价比之选。	242	11878	2	STANDARD
4767	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	507	11879	3	SUITE
4768	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	410	11880	2	DOUBLE
4768	标准间	标准间，简洁整洁，设施完备，高性价比之选。	273	11881	2	STANDARD
4768	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	682	11882	3	SUITE
4769	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	710	11883	3	SUITE
4769	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	333	11884	2	DOUBLE
4769	标准间	标准间，简洁整洁，设施完备，高性价比之选。	304	11885	2	STANDARD
4770	行政套房	行政套房，空间宽敞，配套齐全，尊享舒适入住体验。	685	11886	3	SUITE
4770	标准间	标准间，简洁整洁，设施完备，高性价比之选。	287	11887	2	STANDARD
4770	大床房	大床房，配备舒适大床，温馨静谧，适合休闲度假。	388	11888	2	DOUBLE
